,message,cyberbullying
3753,sen manyak bi seysin ,1
3754,yok annen var orul orul orospu tercihimiz ,1
3755,andaval orospu cocufkmdnajshsvhdgsgshsj ,1
3756,neysehayırlısı değilmiş demekten gınaa geldi ,0
3757,insan anlamıyor yolumuz yoldaşımız allah ,0
3758,lan yemeklerimiz içinde pislikiçtiğimizde pislik bide havamız pis olsun ,0
3759,sizin önemli değil tabii fırıldak dönüyorsunuz sonuçta ,1
3760,önüme gelen yatacak kadar abaza değilim beni etkilemen zım ,0
3761,iyi notlar aldım dönem karne hediyesi geliyorr ,0
3762,çocuklarınızı uzak tutun video web sayfasından telefon tabletlerine indirdikleri video oyunlar ,0
3763,ayşe ögretmen kisilik koguşta yetiskin cocuk kisi kalıyorderan bebek ortama dayanamayip aglıyor ,0
3764,amini gotunu sacini basini disini sikecem senin kaltak ,1
3765,genel olarak bakıyorum kadınların ının gerçekten siyaset yapmaması lazım kadar andaval olunur ,1
3766,allahım beni nazik değil trek olarak yolladın dünya ,0
3767,hakkında bilgin bulunmayan şeyin ardına düşme kulak göz gönül bunların ondan sorumludur ,0
3768,sevdigim arkadaslarim escort fuhusla mucadelede sex işcisi ucretli ilan veriyor telekız genel evde calisiyor ,1
3769,aysun kayacının haklılığını gösteren bir angut beyinsiz bnm oyum bir ,1
3770,asil güzel kuşlar filamingolardır istiyorsunuz onlardan herkes bitti sıra filamingolara geldi ,0
3771,barzo çikolata yedim komadayım ,0
3772,takımın takımdan sevineceği bir son bizi bekliyor ,0
3773,andaval ,1
3774,izmir içinde yaşayanlara mezar olmasın yeter malum idareciler saçma sapan işler yerine biraz ,0
3775,mutluyum birazdan geçer ,0
3776,eski resimlere bakarsın sen artık sadece pislik hah zavallı anılarım yerine güzlerine koyacağız ,1
3777,ramak kaldı geri zekalı feminikler birini dövmeme ülkenin insanı kadar angut ,1
3778,hasköy gökyazı köyünde yaşıyor ,0
3779,süpersin purab sen olmasan iş sıkıntıydı hgfhfhfhfhhfjf ,0
3780,takip et amina koyduğum catır catır sikerim evire çevire amina gotune agzına sokarım ,1
3781,yine taşak konusu oldun ,1
3782,yıldız metenin anlattıklarına karşı kendini savunuyor ,0
3783,fotoğrafı şuan ben çekiyorum benim kamerama bak demek amına koyduğum salağı kadar zor ,1
3784,yaşa mustafa kemal paşa yaşa ,0
3785,yaşıyomusun lan embesil ,1
3786,adam bişey demiş merakından dediğin lafa bak andaval ,1
3787,karşıma zeki güzel çıkmak yerine aptal varoş çıkmayı tercih ediyosunuz ,1
3788,cüce gezegen in halkaları keşfedildi ,0
3789,senin şerefsizlere anlatmaya çalışıyo baskan lakin şerefsizlik okadar kanınıza işlemiş ,1
3790,ortalık kar kış dikkat edin sıkı giynin ,0
3791,bırakın artık doğa katliaminı ,0
3792,çocuk benden önce böyle tepki görmediği afalladı tabi abi falan diyebildi ,0
3793,haftadır oyunu okuyamayan gerizeka bir teknik direktörden beklenirdi ,1
3794,hakemebeni skm yeter ulan yeter ,1
3795,beyinsiz mi lan kızharbi beyinsiz ,1
3796,cahaletimden değil asaletimden susuyorum lan paçoz ,1
3797,rimel sürerkenmakyaj yaparken gösterdiğim ciddiyeti hayata gösterseydim şimdi başka noktadaydımnet ,0
3798,seni allah sevdik ,0
3799,bok boğazlısın ,1
3800,üç beş fav kadar yalaka olmanıza gerek yoktu yahu ,1
3801,dünyada rahat yaşamak aptal olmalı bunu bileydim ilkin gençliğimde aptal arasına katılırdım ,0
3802,camiye git zındık ,1
3803,kahpe yaşta kahpe sonradan evliya olmaz ,1
3804,meryem manita yapınca apptal ylu ergenler davranıyo ,1
3805,bir günahsızı öldürdüler ,0
3806,ifkinin sibibini biliyirim nişanınıza uygun abiye bulamadım ondan öfkem gerizeka ,1
3807,nagihan oynamadı yerini birsene verdi birsen oynadı ,0
3808,komedyen cem yılmaz defne samyeli aşkı belgelendi ,0
3809,boynu bükük veda ,0
3810,kirayı fahişe karından çatır çatır alıyo ,1
3811,anattan anlayan godos orospu ebru yu teşhir ediyo birde siktir ,1
3812,eski mahallemde silahlı saldırı olmuş adam öldürmüşler vay amk ,0
3813,amk dingil cahili topu sana çuvalla ske altın vererek urbain isimli bir macar yahut ulah mühendisine döktürmüştü ,1
3814,saatlerde uyuyup kalkınca sersem oluyorum ,0
3815,adalet senin içinde gerek ,0
3816,din dil ırk yetmedi bi makyaj eksikti hayırlı olsun ,0
3817,şişko sensin tamam slk ,1
3818,marmelat kadar tatlı londra kadar maceralı bir serüvene yalnızca gün kaldı ,0
3819,dünyada oksijeni karbondioksite çevirmekten başka işlere yarıyorsun ,0
3820,merhaba ugur bey yılardır çözülmeyen ,0
3821,yemekteyiz nedir arkadaş gay leri çıkartmayın yemekteyiz ,1
3822,süpersin kardeşim ,0
3823,fatih sultan fethedecek başka yermi bulamadı pezevenk ,1
3824,bingöl den mutlu huzurlu sabahlar yeni günümüz yeni haftamız hayırlı uğurlu olsun ,0
3825,kafaya yemiş yavşak islam ülkeleri kan gölü sen hala götünü kurtarmaya çalışıyo ,1
3826,uykuyu sevmeseydim başarılı olabilirdim ,0
3827,evlenip hala masturbasyon yapanda koyludur nett ,1
3828,allahım murat tatlısın yicm ,0
3829,boşta aslan fatih hoca varken tudor bir gerizeka çalışıyor olman üzücü ,1
3830,mertcan bey insaflı yorum yapın diyor kendi gününde lan sen geçmiş günlerde insaflı yorumlar yaptın ,0
3831,orosbu çocuğuna oluyor ,1
3832,allah seni bildigi yapsın beyinsiz yobaz ,1
3833,nefret etmek bulabileceğin sebepleri söyliceksin pezevenk ,1
3834,senin kitabını sikerim orospu çocuğu ,1
3835,içinizdeki çoçuk gülüyorsa orda umut var demektir ,0
3836,telefon güncelliyom telefon bozuluyo htı faturalıyo taşıyom hat bozuluyo çeşit bi şaka ,0
3837,hayırlı cumalar türkiyem ,0
3838,toplarız tabi müslüm baba süpersin ,0
3839,orasını bilemiyorum ben takip ederdim zamanında hoşuma gitmeyince paylaşımlar takibi bıraktım sadece engel ,0
3840,pornocu şerefsizler ,1
3841,ahahaha katısı dakka beklese olmuyo senin ben amk değil sen kendi kendine ediyon olum ,1
3842,okan seni siker bicerim gotveren hain pezevenk ,1
3843,bi evlenme çeşidi böyle çiçekle çikolatayla gidersin tanımazsın ,0
3844,bugun balikesir iyi parti aday adayligimi onunla paylastim ,0
3845,tatlısın millet seni anlayacak kapasitede değil ,0
3846,beşiktaş ın değil ülkenin maçı duyarlılık tebrikler ,0
3847,tarih gerzek yazacak gerzeğe yatıyolar ,1
3848,işkur paydaşlığı açılan bilgisayar işletmenliği eğitimimizde kablo hatalırını öğreniyoruz ,0
3849,arabada sakso yaparmısın ,1
3850,diplomalı zirzop al bastonunu sok bir yerine pardonal eline sittir git ,1
3851,merhaba arkadaşlarım ,0
3852,ohh müthiş amcık ,1
3853,kime zararları oldu masumiyetten başka ,0
3854,senin orospu çocukları var ,1
3855,delilim var demeyeceksin göstereceksin kahpe anneli ,1
3856,annen baban çalışmayıp başkaları çalışıyorsan sana yazıklar olsun aptal ,1
3857,keklikleri salın yavşak avcılar avlasın önce avcılığı yasaklayın ,1
3858,yıllar geçmiş sen güzelsin ,0
3859,sıçarım dersine apartman yöneticisi olacak pezevenk ,1
3860,anlatılanların anlaşılmasını beklemektedir cerrahpaşaduruşu görüşten insanın birlikteliğidir ,0
3861,okulda köşede sevgililer öpüşüyor kerhane amk ,1
3862,şimdi bana kaybolan yıllarımı verseler ben kesin yine kaybederim ,0
3863,tebrikler başarıların devamını dilerim ,0
3864,selam nasılsınız ben yalama yaparım am got deliğini yalarim ,1
3865,hak aramak iyidir adalet istemek iyidir demokrasi demek iyidir milletin iyiliğine katkı yapmak iyidir ,0
3866,burun estetik dişler zirkonyum bide boya makyaj effect ekleyelim modifiyeli şahinden bir farkı yok ,0
3867,yenildim dünyanın aşifte yüzünü ,0
3868,bulunduğu şehirde babalı ogullu adı türlü rezalete bulaşmış itdönmüş herşey iyi olacak diyor la yavşak sizinle iyi olacaksa yansın şehir ,1
3869,son bir noteğleniyoruz diyorsunuzyasizin yaptığınız eğlenmek değil üste para veripkepaze olmak ,1
3870,sabahtan beri ağlıyorum damat haline bakıp bakıp ağladım içim dışıma ,0
3871,insanlar şükür sebebi olabiliyorlar sen başta yer alıyorsun ,0
3872,inşallah dlama aday olur ,1
3873,cumamız barek olsun ,0
3874,işıl ışıl yer yer pavyon ,1
3875,patavatsız insanlara kafa atasım geliyor ağızlarına gelen şeyi söylüyorlar sonra ben öyle demek istemedim demek istedin denyo ,1
3876,öküz bakıyorsunuz ,1
3877,müzik dinlerken kaydettiğim sesim kaynamış ara diyorum hangi ünlü ,0
3878,enişte kızmasın diyor ulan embesil sen kimsin enişte senin neyine kızsın enişte mi var ,1
3879,gün mutluyum birazdan geçer ,0
3880,bunca yildir nasil gidiyorsak öyle gideriz bizi katleden medeniyet kuslari katletmesin ,0
3881,götünde bezle dolaşan dümbük ,1
3882,bana bak ödlek dürzü bari profillere net resmini koy konduracağımızı bilelim ödlek hain ,1
3883,yaş günün kutlu olsun ,0
3884,salak gerizeka varsa elimle koymuş bulurum kaçırmam ,1
3885,peki sizin dudaklarınızın kahkahalarınızın makyaj malzemelerinizin liraya çalışan adamın alın teriyle nasırlı elleriyle ,0
3886,nefeslerini kadar bosa tuketen embesil dunyanin hic bir yerinde yokkadere bak duse duse dustuleronlar urusun ,1
3887,vazgectim kadar sıkıcıysa suan salonda kimse kalmamıs ortada andaval dönüyor ,1
3888,canım sağolsun dedim bilemedi canda oyducanımda ,0
3889,dostluklar arkadaşlıklarda satılık ,0
3890,kendi halinize bakın yalaka köpekler ,1
3891,yobaz orospu çocuklarına tek tek saplar ,1
3892,şarkılar var dinlerken vay be neler yaşamış insanlar diyorum ,0
3893,sensin ezik tirrek ,1
3894,süzme dangalak ,1
3895,my ponçik heart was broken because of sürtük people ,1
3896,tam bir kaltak aşırı sinirlendim şuan ,1
3897,olum birşeysiniz aq erkeklerin yüz karası orospu çocukları ,1
3898,italya hükümeti yaşındaki gençlere kültür bonusu verir bonus sadece kitap almak müzeye tiyatroya sinemaya gitmek ,0
3899,anti komünist genco erkalı sahneye çıkaran dalyarak ,1
3900,artık bol bol dizifilm izlemek geç saatlere kadar kitap okumak rahat rahat çıkıp gezmek yeni hobiler edinmek ,0
3901,evli adamları ayartip yuvaları bozan asifte ler biliyorsunuz artık büyük tazminatlar var ,1
3902,milletin çocuğu kadar uslu ssiz akıllı olabiliyor benimki tam bir fırlama eslemin peşinde koşmaktan bir ,1
3903,kültür sanat festivalinde müzik yerde müzik sokakta müzik datçada ,0
3904,makyaj yapan kadın kendine güvensiz kadındır net ,0
3905,rabbim ylarda olanların evsizlerin fakir fukara nın yardımcısı olsun ,0
3906,dünya çocuk hakları günü kutlu olsun ,0
3907,senin duruşuna tüküreyim cibiliyetsiz işe yararsın ,1
3908,mavi gözlü hanıma üzülüyorum güzel kibar aklı başında bir kadınsın hele gözlerine hayran kaldım ,0
3909,bilgisayar başına geçip küfür ederek millete laf ediyorsunuz neymiş kpop dinleyerek ülkeyi geriletiyormuşuz sözde ula ,0
3910,survivor şampiyonu olur ,0
3911,oy tarihini yanliş mi biliyoruz yoksa billboard hindileri süründürem dalgami geciyo bizimle ,1
3912,kliplerin mega amatör olduğu güzide müzik sektörümüze güneş doğmuşsunuz sıkılmıyorum azından seyrederken httpstcocidtsjyxo ,0
3913,yemekteyiz ahahahaa ağaç veriyorum dedi al sana kazığı bir yerine sok demek istedi ,1
3914,konsomatris sibel yine satgısızca tabak getirmiş kastı yapanlar biraz seçici olun be haysiyet şeref ,1
3915,sen herkesi kör lemi sersem mi sanırsın ,0
3916,cerrahpaşaduruşu bilimin sanatın tbın insanlığın varlığın durduğu yerdir ,0
3917,islam siyasi meseleleri insanın sorumluluğuna bırakmıştır mevcut koşullarda yapılabilecek iyi işlerden birisi adalet ,0
3918,engelli sürücüye ayrılan alana park eden sürücünün arabasının üstünü klanarak başarılı bir sanat eserine imza atmışlar ,0
3919,çocuklarinizi dinleyin koruyun ,0
3920,azından övünecek bişeyimiz var sizin neyiniz var dümbük sen tinerini koklamaya devam et buralar seni aşar ,1
3921,yalaka birisi tarafından boynuna takıldı trabzonspor atkısıkupamızı ver diyemeyen yalaka ,1
3922,tepeden tırnağa mutluyum ben la la la ,0
3923,ana sütüyle adam olamadıysan inek sütüyle ancak öküz olursun ,1
3924,bi tane aklı başında adam yok dalyarak var onlar mesaj atıyo ,1
3925,ağlayan lan gebeş ,1
3926,zencinin malafat at siki mk ,1
3927,istifa etmeyen kahpe çocuğudur yine başakşehir maçı sonu istifası bekliyoruz ,1
3928,benden hoşlanan erkekler feminist olduğum çiçek çikolatayı sevmeyeceğimi düşünerek sürekli kitap hediye ediyor ,0
3929,okumadığı halde ders masasının üzerinde iki okuma kitabı bulundurarak ben kitap okuyorum imajı vermeye çalışan çocuk ,0
3930,geceye bir şarkı tuttumgökyüzüne fısıldadımbir rüzgar eserse duyulur ,0
3931,hiçbir sanatçı resim yapmak yazmak sahneye çıkmak şarkı söylemek izin almayı beklemez yaparlar olur ,0
3932,allahım mutluyum bütün tek yaptığım uyumaktı ,0
3933,cerrahpaşaduruşu bize atamızdan fatihten hocalarımızdan emantir emanete sahip çıkacağız ,0
3934,iremm tatlısın yicemm ,0
3935,ulan herkes konussun sen sus şikeci ibne ,1
3936,rezil kepaze mukusumsu varlık ,1
3937,yav sus tırrek ,1
3938,şovmen bir ibne ,1
3939,cocukla iki kere konuştun kendini bi bok sanan kücük kız cok lanet birisin ,1
3940,birinin kıçı değer ağzına alır gusül geçersiz ayy cenabet bnar ,1
3941,yeni playlist yapcam şarkı önerin zevkli arkadaşlarım ,0
3942,tellerimle snapte mutluyum anlatamam ,0
3943,hayatının neredeyse hiçbir bölümünde memleketine gitmeyip memleketinden vekil aday adayı olup düğün taziye muhtarlık köy ,0
3944,büyük ahlaksız sensin ahlaksız şerefiz isyanoğlu ,1
3945,senin oldugun yerde abaz olmaz ,1
3946,fıstıklı kekhindistan cevizi kiraz çikolata parçacıklarının muhteşem uyumu kirazlı pasta ,0
3947,ders çalışacağım artık görüşürüz allah emanet öptüm hepinizi ,0
3948,kahve sabahlarının aşifte konuğu cilvesi köpüğündezarafeti fincanındaalbenisi özünde saklıasaletiyse kendinden menkul ,1
3949,onbeş yıldır aynı bku zırvalıyorsunuz gerizeka sürüsü ,1
3950,sana adi şerefsiz yobaz ,1
3951,bir ihtimalken bile güzelsin ,0
3952,azıcık bende mutlu olayım tamam bişey istemiyorum kötü şirret uyuz insanlar benden uzak dursa yeter ,1
3953,aboubakar bana portoda kötü davranıyolar kesinlikle dönmicem diyip portoya gittiğinde döndüğüm mutluyum diyen dönek ,0
3954,dallama akrabanız olsaydı ,1
3955,şarkıyı dinlemelisiniz ,0
3956,beşiktaş ta yıl kontratım var burada mutluyum ayrıca stadımızdaki atmosferi brezilya portekiz ,0
3957,şunların ağzına kürekle vursun yemekteyiz ,0
3958,elit insanlar genelde dalyarak olur ,1
3959,ver ver hangi ülkelerde general vardır demokrasi demektir bakış deyil gerçek ,0
3960,mızıklanma soğuk diyeben mutluyum ,0
3961,farkındalık yaratıcam iyice orospu çocuğu oldunuz çıktınız ,1
3962,herkes bir saat önceden hadi hazırlanmaya başla sen diyor artık dakikada dışarı çıkabildiğime alışamadılar makyaj yok makyaj ,0
3963,damlanin başarili güzel olmasi reyting getiriyor olmasi bi kiskanç kizlari bi barzo fanlari rahatsiz ediyor ,1
3964,kadar orospu çocuğu değildir dediğim varsa kadar orospu çocuğu çıktı ,1
3965,anormal andaval artışı gözlemlendi ,1
3966,maicon pepe yi kıyaslayan galatasaray taraftarları vardı beyin error veriyor heralde şuan onlarda ajdjasdhasjdsakdfl be ,0
3967,körmüsün pislik kolundan tutmus galatasaray olunca görmezsiniz adiler ,1
3968,dunyanin vasifsiz adami taytli selim yine agziyla sicmisgereksiz ibne ,1
3969,kartal avcısı fernando galatasaray ,0
3970,kanatsız oyun oynamaya çalışıyor yok böyle kafa anası kahpe ,1
3971,danla biliç size itici gelmiyor ,1
3972,allahim islama müslümanlara yardim et ,0
3973,dünyaçocukhaklarıgünü kutlu olsun ,0
3974,yine minik bişeyden aşırı mutluyum ,0
3975,şişko yanaklarımi yok edebilirim ,0
3976,adeta hayatı seven bir şerefiz yarın icin ocağa pırasa koydumsimdi dün yaptığım bal kabağı kahvemi alıp dizimi açtım ,0
3977,huzur inceden yağan yağmurun sesidir ahmak islatan cinsinden ,0
3978,istediğimiz şeyler net duruşumuz net cerrahpaşadan vazgeçmeyiz crahpaşaduruşu ,0
3979,pislik bunlar kendi kafalarına göre karar veriyorlar ,1
3980,dorik iyonik korint kadar yaşında çocuğa anlatsan ayırır bunları birbirinden üzerine tartışıyosunuz kadar ,0
3981,ayla nın kocası gönderdi tam bi gavat ,1
3982,bunların allahı varmı orospu savurduklrı kahpe godoş anasının amını sikerim kahpe dlüler ,1
3983,sosyal medya insanların iletişimi değil ben burada olmaktan sıkılıyorum söylemi bağırması arttı yoksa ,0
3984,söylenilen sözler kalıyor kahpe dünyada herşeyden önemlisi kimse bunun farkında değil ,0
3985,bahiste götünü ortaya koymaya alışık anası ibne oğlum diyor ,1
3986,boşnaklar balkan kökenli müslüman türkler dünyanın temiz kalpli insanlarıdır ,0
3987,çıkıp bana kitap okusa dinlerken uyuyakalsam süper olurdu şuan tek ihtiyacım ,0
3988,isl mın temel prensibi önce insan olmaktır ,0
3989,fırıldak dönen karaktersiz insancıklar ,1
3990,hareketlere bak salak çocuk yiycem artik seni ,0
3991,neredeyse akşam trafiği başlayacak istanbulda sabah trafiği yeni bitiyor ,0
3992,çocuğun tecavüze uğramasına göz yumacaksın alacağın ceza bir günlük maaş kesimi ,0
3993,haziranda düğün var ona gidicekmişiz birlikte gebzeye bebe sevmeye gidicez arkadaşımla tanışıcaz ,0
