,message,cyberbullying
6012,kültürünüzü geliştirin amk öküz açın kitap okuyun misal metal fırtına zar adam ,1
6013,açıkçası ben hangi üyeye güveniyorsunuz sorusuna tereddütsüz hepsine güveniyorum cevabı veren taehyung ,0
6014,ben boyle kotu olursam lutfen beni aldatainlar ,0
6015,sşiktir git istifa et tudor bitane bile büyük maç kazanamayan keşl afalı şişko bir orospu occugunu galatasarayda işi olmaz ylah köyüne ,1
6016,trabzonsporlu olmayanların kulübe üye yapılmasına karşıyım özellikle siyaset iş sanat dünyasında ,0
6017,yaav siktir git gerizeka takım bitik hocayla şampiyon olunmaz ,1
6018,salak salak insanlarla muhattap olmak zorundamıyım ben ,1
6019,verdik bi karar bakalım hayırlısı ,0
6020,güzel bir müzik keşfettim an itbariyle vazgeçebileceğim şeylerin sayısı bir tane atı ,0
6021,avrupa daki mücadelesine porto karşısında çıkacak beşiktaş başarılar dileriz ,0
6022,vedatı bir saat dize yatma düğün sahnesini beş dakika izleyeceğimiz bir bölüm olmaz inşlah ,0
6023,alaka sikik ,1
6024,ahmak herif hani bütün günler aynıydı ,1
6025,fikret orman gs sadece lerde avrupa basarili olmadi sadece basarilarimizin bi kismi ,0
6026,hayırlı olsun diyor muyuz ,0
6027,bi ablaa sen bula bula arapça harflerle dolu kolimi buldun diyişi vardı dedim gti çocuk yedim başını ,0
6028,kitlesi koyun olan kitle yer olmayan adamı göt eder sayın aşifte ,1
6029,mutluyum dediğim anda hiçbir yolunda gitmiyor ,0
6030,can gidiyor denilecek tek var hayırlısı ,0
6031,allam sen bizi yüzü lokum huyu bokum gibilerden koru yarpim ,1
6032,ben depresyona girmek istiyorum ,0
6033,siksin artık orosbunu daracık amcıgını boynuzlu bir godoş olmak alperin hakkı ,1
6034,dönek değilsin valla kıvır kıvır ,1
6035,sokuk sokuk soru sorup deli ediyorlar amk ,1
6036,ulan kadar yalama olabiyosun ,1
6037,zibidi açıklamalara itibar edilmemeli ,1
6038,bana demediniz umarım ben şerefsize yazdım hırsız diyen bir kahpe var ona ,1
6039,hongi yi unuttun pezevenk ,1
6040,hiçbir şehir denizsiz olmamalı ,0
6041,içerikyok hatavar değiliçerik yoksa işte bir pislik var demek lazım üstüne üstlük gelen evraklardaki imei gelengid ,0
6042,rica ederim demek mutlu etiysem bende mutluyum ,0
6043,amk adamın gelmediği gün sate dün bütün günün cirosundan fazla ciro yaptım yemin ederim cenabet çorumlu ,1
6044,biraz müzik ,0
6045,amatör şarkı söyleyen insan kadar itici yok ,0
6046,senin gülen yalaka yüzüne kurban serseri kalpler ,1
6047,hayal ettiğin hayatı hayal tiğin insanların yanında yaşadığım mi hazımsızlık bücür anlamadım ,1
6048,öve öve öküz ettiğiniz gsyi gördük yalaka medya ,1
6049,arkadaş sapık adam varsa bir yere toplanır yahu ,1
6050,ben sabah korfeze gelen mucize duran kuşlara bakip ayiliyorum enerji topluyorum ,0
6051,buz penaltıyı yedi eyyamcı bücür ,1
6052,oluğm bülük düştü bülük ,1
6053,çikolata şelalesine kafayı gömmüş bi gün olmasını isterdim bende öyle ,0
6054,kızı anne bunun kesin vardır bi atıldı dışarıdan sap durmadığım sevinmeli miyim yoksa kadının gözüne ,0
6055,tırrek solcu ,1
6056,teşekkür cim bom bom ,0
6057,sen kadar bücür bişey mişsin öyle ,1
6058,siktir git salçalı makarna keyfi yap pezevenk sana kaldı işler ,1
6059,oyun bozanların hayırlısı rabbim oyunlarını bozacaktır ,0
6060,gazi meclisimiz türkiye büyük millet meclisi başkanlığına yeniden seçilen sn ismail kahraman tebrikler ,0
6061,seni altima aldiğimda bağirsan ağlasanda fayda etmez senin amunu götünü sike sike dağitmadan birakmayacağim ,1
6062,sınavdayım hoca tahtaya son dk yazmış kaç dk var diyorum tahtada yazıyor diyor ulan orospu çocuğu fizik profesörü olmuşun ,1
6063,demokrasi dağıtımında sıra türkiye geliyor insanın aklına ,0
6064,bahsettipin orospu evl dına burdan sesleniyorum sülalenin amk senin ,1
6065,üniversite sınavı yüzünden moralim bombok ,0
6066,oha degil ohoo idi ayrica senin altinda yatanlar kerhane mahsulu dediklerin cok ayip tin ,1
6067,senin birini tanıdığım mutluyum ,0
6068,allahın nuruyla metini selamlayan yüzlü nur peygamber efendimiz ,0
6069,eşşeğin ski paramız vardı trek ,1
6070,lan hakikaten angut akşamı dan saat at var diyoralgı yönetimi yaparken kendince ,1
6071,allahtan başka kimseye kluk etmeyin ,0
6072,kadar aşağılık soysuzluk olamaz ,1
6073,selma anne bedli askerlik diger konulardaki gençlere hassasiyetinizin farkindayiz ,0
6074,ey insan seni yaratıp düzgün dengeli kılan seni istediği bir şekilde birleştiren ihsanı bol rabbine karşı saygılı ol ,0
6075,kadar embesil mal olmak icin ozel caba gerekiyomu sormak istiyorum tutucam kendimi sefer ,1
6076,saç gözükmeyecek kıl kaş kirpik kıl değil mi ,0
6077,münasebeti ellerinde saçma sapan pankartı bağıran andaval sürüsü ,1
6078,fotoğraflarda gülümsemiyorum pozu bi türlü bulamayıp bin tane çekildikten sonra hevesim kalmıyor makyaj boşun ,0
6079,demokrasi şehitleri gazileri terör madurları derneği ni belediyemizde ağırladık genel başkan sn bas gündüz ,0
6080,taşeron örgütleri başarılı olamayınca açıkça kendileri sahneye çıktılaroperasyonlarınız bizi güçlendiriyor ,0
6081,sabır şart altında allahın istediklerini sürdürebilm ,0
6082,milyonlarca sal selam senin üzerine olsun ,0
6083,müziğin notasını ruhunun derininde hissetmek ,0
6084,sınav sınav sınav zaman bitcek dönem ,0
6085,kahpe dölün soyu kırmış kalbini ,1
6086,mehmet metiner tarihte şahsiyet var doğrusu bir şahsiyetsiz aşağılık ,1
6087,lanet olsun canın cehenneme pislik ,1
6088,yoksa sende emre gıbı karaköyde bulunan kerhane artgmısnda kadar yazılanlar zoruna gıttı erkk ,1
6089,hangi yeteneğiniz bir meslek olsa başarılı olurdunuz para kazanırdınız ,0
6090,çikolata kakaodan yapılıyor kakao ağacın tohumlarından ağaç bir bitki olduğuna göre demek çikolata bir salata ,0
6091,sen kafana takıyorsun takıyorum kardeşim kafam büyük detaycıyım bokum püsürüm sana ,1
6092,birinden kaçtin diğerinden kaçamadınbu ülkenin iki büyüğü vardirbiri parçalı çubuklu ,0
6093,düğün var mutlu olan var allah aşkına kafasını patlatcam ,0
6094,vefa alaka vefanın anlamını biliyor ayrıca vefa bir ilçe var istanbul ,0
6095,bismillahirahmanirahim allah hayırlı sabahlar hayırlı günler bütün akdava arkadaşlarıma selamlar sevgiler saygılar sunuyor ,0
6096,jskdpdğeff deli amk ,1
6097,bir yavşak serefsizsiniz hepiniz ,1
6098,shipshipshiphayırlı olsun ,0
6099,tatlısın ,0
6100,şte böyle şerefsizler ,1
6101,büyük şerefsizsin ,1
6102,yavru ayıyı silahla yaralayıp canlı canlı köpeklere parçalatan kanı bozuk şerefsiz sadece para cezası alacakmış ,1
6103,elim ayağım titriyor şerefsiz köpek ,1
6104,ayılar parçalasın seni adi herif ,1
6105,yüzlü şerefsiz ,1
6106,şerefsiz haysiyetsiz herif millete namus bekçiliği yapmaya bayılan kişilerle sapık zihniyetli istismarcı kişilerin aynı olması büyük ironi ,1
6107,seni siken oluyor sağlam bir mide lazım seni sikmek ,1
6108,formada arma var arma bunu attıysa şerefsiz oğlu şerefsizdir ,1
6109,yıldır iktidarda dönmüyorsun pezevenk ,1
6110,yaşın kaç şerefsiz ,1
6111,türkiyede olsaydın öküz araban olmayacaktı gavat ,1
6112,şerefsiz tam bir pezevenktir ahlaksız piçtir ,1
6113,bunu yapanlar kimse insan değilsiniz ,0
6114,bunu yapanlar şerefsiz haysiyetsiz onursuz pisliklersiniz ,1
6115,kıydınız it herifler allah belanizi versin ,1
6116,hain şerefsiz evlatlar ,1
6117,bakın mutlu şerefsiz ,1
6118,allah sizin belanızı versin emi artık kadarına pes lanet olsun ,1
6119,kadar adi hadsiz şerefsiz olduklarını bilin ,1
6120,allah sız yezitler ,1
6121,namussuz şerefsiz haysiyetsiz serbest kaldı ,1
6122,emeği geçen varsa şerefsiz oğlu şerefsizdir taraftarın hakkını masa başında yiyen varsa sülalesini zikm ,1
6123,şerefsiz kere şerefsiz ,1
6124,lalanın aq ,1
6125,lale devrinin göt lalesi ,1
6126,dostlar akşam arası tmuz günü öğlen arası çay simit eşliğinde buluşma yapalım ,0
6127,ayasofya camii halıları dokutulmuş sadece açılmasını bekliyoruz ,0
6128,zeka işte kadar basıyor birileri getirmiycek devlet vatandaşını doyurcsk surıyelileri değil ,0
6129,bireysel güçlenişin dalgaları artık oluşmaya başladı önümüzdeki yıl içinde gezegeni kaplayacaktir ,0
6130,mutlu mübarek bir kuluymuş allah ın ,0
6131,şimdi esas savaş başladı ,0
6132,köpek havlamaya başlayacak ,1
6133,fethin sembolü ayasofya camii ,0
6134,ben anlamıyorum bi gözle bakıyorlar ,0
6135,hayt götüm ,1
6136,artık hikayeye yanıt verme şeysi bitse gitse bi kurtulsaak ,0
6137,yanındayız çiçek kız ,0
6138,tweetlik öyküde geçen erasmus muhrem kimsen çık ortaya kardeşim ,0
6139,asla tl ye bile öğretmenlik yaparım öğretmen olmak benim büyük gayem ,0
6140,danıştay ın iptal ettiği tarihli bakanlar kurulu kararının altında atatürk ün imzası var ,0
6141,şam terzisine diktirdiğim mağrib cübbesini çıkarmanın vakti gelmiş atina pire thsaloniki be grad moskova kudursun ,0
6142,hak geldi batıl yok oldu hak yerini buldu esaret zincirleri paramparça oldu ,0
6143,demokratik hukuk devleti ,0
6144,herkesle iyi olma bir çabamız yok şükür ,0
6145,şükürler olsun sebeb olan cumhurbaşkanımiza binlerce teşekkürler lah senin başımızdan eksik etmesin başkanım ,0
6146,bir akıl geldi akıllar delirdi bir devrim vela devrimi devirdi ,0
6147,danıştay ayasofya nın camiden müzeye dönüştürülmesi kararını iptal etti ,0
6148,sayın cumhurbaşkanımız bugün saat te bir mlete sesleniş konuşması gerçekleştireceklerdir ,0
6149,kendini vur avcı neslin tükensin ,1
6150,ayasofya türkiye nin zincirlerini kırdığı yerdir ,0
6151,ümmete hayırlı olsun ,0
6152,çilek yiyen bebek canımı çektirdin resmen ,0
6153,bitmeyecek bir öykü ,0
6154,cemre nin enayisi erasmus nedim ,0
6155,şunu profilime sabitlemek istiyorum ,0
6156,boşalmak isteyen bayan arkadaş varsa msj atsın ,1
6157,müslümanlar bilin ayasofya cami peygamberimizin bir millet olduğu idare edilir hadisi şerifi üzere açıldı ,0
6158,bütün şairler seni sevmiş ,0
6159,ayasofyanın statüsü gram şeyimde değil açıkcası ,1
6160,elif elendi la kadın şampiyon olabilecek iyi sene derken finale bir tane kadın gidemedi ,0
6161,noluyor aq ,1
6162,nefesimi kesiyor la nefes aldırmıyor garip mantık aynı lakin anlam farklı ,0
6163,hassas içerik ayarını ayarlayabilirir ,0
6164,ha gaziantep bölge müdürlüğü temsilcileri stişare toplantısı adıyaman ın tut ilçesindeyiz ,0
6165,keşke seni seveceğime ders çalışsaydım üzümlü kekim ,0
6166,hüzün denen bir yaran varsa allah diyen bir yarin vardır korkma ,0
6167,evet teşekkür ederim ,0
6168,mesela artık gelsin gitmesin ,0
6169,gündüzü ayrı güzel gecesi ayrı ,0
6170,seni kalbiyle sevip sana ilgi gösterince iyileşiyorsun iyi oluyorsun işte mucize ,0
6171,hayatta sana gelmek istedim bir tek sana varamadım ,0
6172,baro başkanları kuğulupark ta polis kuşatması altındayken tbmm grup önerilerini izleyen barolar birliği başkanı metin feyzioğlu meclisten izledi ,0
6173,ortalamam vardır bi dersim aa gelmiştir ,0
6174,hatta idari soruşturmanın usulen sakatlığına yol açabilecek işlere girişiyorlar ,0
6175,kudurmuş faşistler ,1
6176,yarın sabah siyasete giriş yapsam ilk işim überi serbest bırakmak olur ,0
6177,şükürler olsun zincirler kırıldı ayasofyacamii ibadete açıldı ,0
6178,pardon ayasofyanin müze olarak kalması bi değer mi ,0
6179,aga napacan şimdi ,0
6180,anadolu giriş kapımız muş yaptığımız yatırımlarla şehrimizi doğu anadolu bölgesi nin itici gücü haline getiriyoruz ,0
6181,dön çöplüğüne ergen fc işiniz gücünüz biziz kadar kiskanmayin ,1
6182,rabbülalemine dilediğince hamdolsun mdi manevi emeği geçenlere selamet versin bizleri sevdiklerinden ayırmasın amin ,0
6183,şükür secdesi gerektir ,0
6184,acıların yarıştırılmadığı kardeşliğin hüküm sürdüğü bir gelecek temennisiyle ,0
6185,afiyet olsun ,0
6186,kadroya bak şampiyonlar ligi ,0
6187,adam resmen lot maliyet sorarak kadarlık hangi fiyattan alım yaptığınızı öğrenmeye çalışıyor ,0
6188,kız corono oldun allah muhafaza geçmiş olsun kuzum ,0
6189,benimkini uyarmadan kapattılar trleri vatan haini listeme ekliyorum herhalde ,0
6190,ağlatiyolar habire ,0
6191,adamın annesi ordaki yarışmacılarla dalga geçerken neredeydi insanlığı ,0
6192,hocam peki israil yarın bir gün mescid aksa yı yıkıp süleyman tapınağı yaptığında olacak ,0
6193,tamam ozaman arabistanda yaşamak istediğin sonucunu çıkaralım ,0
6194,herkesle canım cicim olmayan kendine has çizgileri olan kendine has doğruları olan güçlü olan olmaya çalışan kimselerdir aslanlar ,0
6195,abi salak mısınız tam tersi olması gerekmiyor ,0
6196,cas trabzonspor un uefa nın verdiği men kararına yönelik yaptığı itirazın görüşüleceğini açıkladı ,0
6197,sizler parayla canları satan kişilersiniz ,0
6198,katiller şerefsizler ,1
6199,hayırlar feth ola şerler def ola gönüller ola lah sizden razı olsun sayın cumhurbaşkanım ,0
6200,oh şimdi rahatladım ,0
6201,sultan fatihin emaneti ibadete açıldı hamdolsun ,0
6202,bok yolu bitince sagda sidik pansiyonda kalabilir cjxnnd ,1
6203,yiğidim aslanım ha gayret eyle gaflet üstümüzde kalmasın böyle manla yatıp kalk ihlasla söyle kutlu mesaj verilmeyi bekliyor ,0
6204,hayırlı olsun ,0
6205,geçmiş olsun canım ,0
6206,özgürlüğüne kavuştu bugünleri bize gösteren allah hamdolsun ,0
6207,adamlar hergun yeni birsey ortaya atiyor amaclari sadece taraftara oynamak ,0
6208,kırmadık put bırakmamışsın çuykov helal olsun ,0
6209,cemal can berkan çi çekti ği mi zi bi bi bi allah bi li yo dedi ni ye güldüm jajwudkwkdşqpedlwdlwmdlsşs ,0
6210,tarih yalnız adamların kanatlarında yükselir yalnız adamlar ateşten gömlek giyer tarihin akışını değiştirirler ,0
6211,yahu virüs var kriz var bilmem karın ağrısı var ,0
6212,çim yanıyor içim gün azalacağına artıyor acı geçmiyor geçmeyecek ,0
6213,stanbul un iki fatihi vardır fatih sultan mehmet mustafa kemal atatürk ,0
6214,yıllık esaret sona erdi emeği geçenlerden lah razı olsun sırada mescid aksa var inşallah ,0
6215,hukuk okumadigina adım eminim klasik cfc ,0
6216,ayasofya camii nden ezan muhmed yi duymak allah dua eden çabalayan vesile olanlardan razı olsun ,0
6217,tatava yapma at ağızlı ,1
6218,güzellik instagramını ver gözümüz gönlümüz şenlensin ,1
6219,koparılan zincirleri müze olarak kalmasını isteyip bir yerlerini yırtan zihinsel özürlülere ,1
6220,allah tan başka hiçbir şeyden korkmam ifadesi sadece kuru bir söylem değil korkuların hepsine bir meydan okuma ,0
6221,tahmin edemezsin ,0
6222,gazi meclisimiz tarihe tanıklık ederken bitince alkışlayın ,0
6223,bazen beni korkutuyor birini herşeyinle sevmen onun seni sevmemesi ,0
6224,cumhurbaşkanı erdoğan kararnameyi imzaladıktan sonra dünya basına poz verdi ,0
6225,güzel detay ,0
6226,vallahi yeter blahi yeter artık ,0
6227,ben zaten twit olsun söylemiştim ,0
6228,nbfcsu engellemis yazik ,0
6229,yörsan iflas etti ekonomideki sıçrama devam ediyor eğlenmeye devam uçuyoruz ,0
6230,farkettiniz mi tmuz haftasında devrimsel şeyler oluyor fetö ezildi tmuz haftasında ayasofya açıldı ,0
6231,slamiyetten eski eserin orjinali cami miymiş ,0
6232,bir imparatorluğun görkemli katedrali sanat tarihi mimarlık açısından dünyanın baş yapıtlarından ,0
6233,dümdüz dururken bile üzülebiliyorum kadar hassas olmaya gerek var mıyı ,0
6234,ekrem ayasofya özgürlüğüne kavuştu yunan dostlarina artik bi şeki durumu anlat ,1
6235,yüksek ihtimalle ,0
6236,mesai biter kız kaçar ,0
6237,evet bize devrettiler ,0
6238,yarabbim sen böylelerini sevindirmediğin sana şükürler olsun ,1
6239,zulüm bitti tmuz ,0
6240,üstad necip fazıl kısakürek in yıl önce dediği bekleyin gençler bugün yarın ayasofya açılacak ,0
6241,bir vicdandır senden akıllı konuşuyor senden cesaretli senden yürekli kalkıp tiğin lafa bak ,0
6242,ekrem mamoğlu ndan kurban bayramında millete imamlık yaparak bayram namazını kıldırmasımı bekliyorum ,0
6243,gözlemci olmak istiyorum halay başı olarak ,0
6244,bir millet bir şehre yıldır hakim olur hala kadar güvensiz olur ,0
6245,şükür namazı vakti senin kutlu mabedde kıymetlilerim inanan kardeşlerimle omuz omuza secde etmek ,0
6246,bıktım hassas kalpliliğimden ,0
6247,ayasofya ezan okunuyor allahuekber ,0
6248,şükür zincirler kırıldı zafer ümmetin zaferi zafer pırangaları tek tek kıran mletin zaferi ,0
6249,sadece cumhuriyet dönemi kararnameleri değil iktidar dönemlerinin kararnamelerinin iptal yolu açıldı ,0
6250,hayatlarınızın sahibiymiş davranan insanlardan uzak durun kendi hayatlarınız hakkında kararlar alırken kimse söz ha ,0
6251,tmmob hafta faşizm topyek saldırıyor topyek direnmekten başka seçeneğimiz yok bırakın tek bir insanı tek bir ,0
6252,cumhurbaskanıerdoğan oluklar çift birinden nur akar birinden kir necip fazıl kisakürek ,0
6253,melih cevdet anday seni düşünüyorum garip şiir ,0
6254,bak doğru istanbul verdiğiniz kilometre metro sözünün geçen yılda aşamada olduğunu masaya yatırın mesela ,0
6255,kostantiniye düştü yaşasın slambol ayasofyacamii ,0
6256,dünkü büyük ses getiren etiket çalışmamız fincanı katırlarını ürküttü aşağıdaki görüldüğü üzere sansüre uğradı ,0
